Başlık,Metin
festival bahane amaç,festivallerle başladılar konserlerle devam ettiler gerisi gelecek başlangıç yakında tiyatrolara sinemalara yasak gelirse şaşırmayın hayatın alanına türlü toplantı gösteri yürüyüş yasak 2028 yılına türkiyeyi değiştirmek ellerinden geliyorsa yapacaklar 2028 seçimlerine bambaşka türkiye girmek istiyorlar türkiye sorusunun yanıtı net dile getiriyorlar ktidar ortağı hür dava partisi hizbullah okuyun açık açık söylüyor ktidar ortağı yeniden refah partisi bastırıyor siyasal slamın bayrağını açmanın zamanı diyorlar akp çeşitli nedenlerle istiyoruz demiyor ses çıkarmıyor göz yumuyor valileri kaymakamları aracılığıyla destek veriyor adana valiliğinin kararını gördünüz dün başlayacak sürmesi planlanan çukurova rock festivali yasaklandı gerekçe alkol kullanımı güvenlikmiş adana emniyeti sürecek festivalin güvenliği sağlamıyorum diyorsa adana emniyet müdürü istifasını versin emekliliğini istesin evine gidip otursun festivalle başa çıkamayan emniyet terörle teröristlerle başa çıkacak hırsıza uğursuzla tecavüzcüyle tacizciyle soyguncuyla mafyayla sokak çeteleriyle mücadele mesele güvenlik güvenlik kılıflardan alkol kullanılır kötü gerekçesiyle festival yasaklandı mesele alkol kapsamlı anlatacağım yasak kararının gerekçesini okuyorum etkinliğin yapılacağı yer çevresinde alkol satışı yapan iş yerlerinin bulunmasından etkinliğe katılacaklar arasında yaşı küçük şahısların bulunacağı göz önüne alındığında alkole dayalı cinsel saldırı kasten yaralama hırsızlık vb asayiş olaylarının yaşanabileceği festival yıldır yapılıyor altıncısı olacaktı adana valiliği yılda festival alanında çevresinde kişiye cinsel saldırıda bulundu kişi kasten yaralandı açıklasın sim isim açıklasın rakamları koysun önümüze açıklayamazlar gerekçe uyduruk yasak kararının can alıcı bölümü etkinliğin yapılacağı yer çevresinde alkol satışı yapan işyerlerinin bulunması etkinliği katılacak yaşı küçük şahısların gerekçeyi al türlü faaliyete yapıştır futbol maçlarını yasaklayabilirsin siyasi partilerin mitinglerini muhalefetin okul mezuniyet törenlerini yasaklarsın yasaklıyorlar diyeceksiniz mesire alanlarında parklar toplanmayı yasaklayabilirsin türlü etkinliğin yakınında uzağında mutlaka tekel bayii migros zincir market vardır mesele alkol dedim festivali düzenleyenler etkinlik alanında alkol satılmayacağını 18 yaşından küçüklerinde alınmayacağını taahhüt etmiş valilik izin vermemiş cevap verme duymamış amaçları alkol gerekçesiyle festivaller üzerinden türlü faaliyeti yasaklamak gençlerin araya gelmesini önlemek erdoğan sık sık kimsenin özel hayatına müdahale etmedik söylüyor kimsenin hayatına hayatına müdahale ediyorlar stiyorlar gençlerin başı secdeden kalkmasın dinin ibaret kısmıyla ilgilensinler muamelat bölümünü öğrenmesinler mutaassıp olsunlar biat eksinler bakarız diyorlar ktidarlarının kalıcı kindar dindar nesli ihtiyaçları rock festivaliymiş olacak iş amaçları rock gavur kültürü gidişin finalini biliyoruz ran yaşadı afganistan yaşadı pakistan yaşadı türkiye slam cumhuriyetine gider meseleye festival yasağı bakmayın manzara işaret dilerim yanılıyorumdur
komutan tarikattansa,ahmet hakan hürriyetteki köşesinde askerin emir alacağı tek kişi komutanıdır başlıklı yazı kaleme aldı yazıya göz atalım söyleyeceklerim teğmenler alt devrelerini nurcu toplantısına çağırmış haber ilişti gözüme haber bilgi iddia doğruysa hemen alarm zilleri çalmalıdır şundan tarikat cemaatler hiyerarşik yapılardır taate dayalıdırlar tek tip insana yönelirler sorgulatmazlar manevi önderliği esas alırlar askerlik mesleğinde durum aynıdır disiplin şeyin başıdır hiyerarşi numaralı konudur emre itaat önemlidir komutanın mutlak otoritesi vardır emirler sorgulanmaz cemaat tarikat kışlaya girerse doğal otorite ortaya çıkar hiyerarşik düzen ortaya çıkar emir ortaya çıkar adanmışlık ortaya çıkar disiplin ortaya çıkar kısacası nurcu toplantısına kişi katılırsa teğmen katılırsa tehlikeli sonuçları olabilir yazının bütünlüğüne katılıyorum itirazım ekleyeceklerim tirazım ahmet hakan emirler sorgulanamaz demiş kanuna aykırı emire uymak uygulamak suçtur 1943te ordu komutanı mustafa muğlalının kaçakçılık yapıyorlar sivilleri kurşuna dizdirmesini hatırlatırım 33 kurşun olayını ayrıntı ahmet hakan temelde haklı teğmenler alt devrelerini nurcu toplantısına çağırıyorsa alarm zilleri çalmalı zil devletin üst kademesinde çalmalı işe yarasın ktidar tür yapılara izin vermemeli sonuç alınsın 2002 yılından tersi akp iktidarı tür yapıların askerde örgütlenmesine izin verdi önünü açtı terfi ettirdi kumpaslara göz yumdu 15 temmuzda gördük genelkurmay fetönün işgali altındaymış 100e yakın general fetöcüymüş yüzlerce subay cemaat hizmet dedikleri özünde tarikat yapıya bağlıymışlar türkiye cumhuriyetine pensilvanyaya bağlıymışlar fethullahın imamlarından emir alıyorlarmış ayağımızı denk alalım tarih tekerrür etmesin diyeceğim korkarım devrin güçlü tarikatları yolu izleyebilir sebeple başlığı attım komutan tarikattansa ahmet hakan kısacası nurcu toplantısına kişi katılırsa teğmen katılırsa tehlikeli sonuçları olabilir kişiyi kavramını tanımlayalım adını koyalım hakim savcı vali kaymakam emniyet müdürü polis memuru bürokrat devlet memuru öğretmen devlette görev yapan doktor mühendis tarikat toplantısına katılabilir siyasal iktidar asker değiller izin vermeli bırakın izne destek veriyor tarikatlara üye kişilerin önü açılıyor sırtı sıvazlanıyor milli eğitim bakanı tarikatlarla protokol yaptıklarını açıkladı soruyorum bakanın protokol tarikata il milli eğitim müdürü ilçe milli eğitim müdürü okul müdürü öğretmen çıkabilir tarikat düzeni ilkokuldan başlatılıyor yaşındaki çocuklar kuran kursu adıyla sisteme sokuluyor yaşındaki çocuk kuran okumasını öğrenebilir arapça amaç beyinler yıkanıyor beyinler satın alınıyor kişiler asker general bakan müsteşar vali kaymakam hakim savcı büyükelçi milletvekili üst düzey bürokrat okul müdürü öğretmen imam 15 temmuz
türkiye tel tel dökülüyor,gözümüz kulağımız gazzede srailin öldürdüğü bebeler çocuklar siviller kahroluyoruz bizde iyi olmuyor dikkatimiz gazzede memleketten kötü kokular çıkıyor görmemezlikten gelemeyiz yargı iflas bayrağını açmak siyasal bilimciler ülkede yargı sistemi çökerse ülke çöker der olanları kısaca sayayım nereden başlayayım stanbul anadolu başsavcısı smail uçar hskya mektup yazarak uyuşturucu kaçakçılarının bahisçilerin gaspçıların tahliye edildiğini yazdı meğer adliyelerde tarife varmış tahliye 500 lira yurt dışına çıkış yasağının kalkması 400 lira haberlerin sosyal medyadan kaldırılması 150 lira akpnin yapmakla övündüğü adalet saraylarının kapısına tarifeyi asmamışlar içeride uygulamışlar söylerim akp adalet sarayları içine adaleti koymayı unuttu söylerim akp kente üniversite ilçeye fakülte binası içine bilimi düşünce özgürlüğünü koymayı unuttu devam edelim kinci skandal tahliye olduktan koşa koşa mhp genel başkanı bahçelinin elini öpmeye giden sedat şahin vakası şahini tutuklayan mahkeme heyeti izne çıkınca adli tatil başlamasına kala acilen heyet kurulmuş heyet tahliye kararı vermiş dosyayı okumuşlar mıdır zannetmiyorum komisere dersiniz komiser diyeceksiniz ankaranın ortasında öldürülen sinan ateş soruşturmasını yürüten komiser komiser meğer suikastçıya bilgileri veren oymuş aracı kullandığını aracın plakasını bildirmiş doğruysa cinayetin korumakla görevli vergilerimizle maaş alan sıkıştığımızda yardım istediğimiz polis komiser bitmedi hrant dink dosyasıyla 12 ağır ceza mahkemesinde görev yapan savcı hakimler hskya suç duyurusunda bulunulmuş soruşturulma istenmiş çlerinde anda adalet bakan yardımcısı akın gürlek varmış zamanda hsk birinci daire başkanı dilekçeyi işleme koymamış sinirlenmeyin anlatacaklarım aydın koçarlı milli eğitim lçe müdürü osman arıkoğlu menzil tarikatı şeyhlerinden sakiye bağlılık yemini etmiş okula çocuklara tarikata bağlılık yemini ettirirse şaşırmayın görevde bakan kafada bakan ortalığı boş bulsa karma eğitime verecek kızları duvarların arkasındaki okullara hapsedecek devam edeyim erdoğan sık sık dünyanın iyi 10 ekonomisi arasına girmeye yakın noktadayız der girdik girmek üzereyiz giriyoruz yakın olmamıştık konuşur ticaret bakanı önceki 2053 yılında dünyanın iyi 10 ekonomisi arasına girmeyi hedeflediklerini söyledi 30 bekleyeceksiniz biliyorum yüreğimiz sıkıştı yeter diyorsunuz maalesef türkiye durumda yargı yasama güvenlik eğitim tel tel dökülüyor bahçelinin cumhurbaşkanlığı hükümet sistemi adını vererek ülkeye armağan rejimin sonucu söze
yargıda uzaktan kumanda elinde,anayasa mahkemesi başkanı zühtü arslanın dediklerini duydunuz okudunuz dehşet uzaktan kumandalı yargı yargıç uzaktan kumandalı yargı uzaktan kumandayla idare edilen yargıçlar anayasa mahkemesi başkanı dile getirdi yargıyı birileri uzaktan kumanda idare uyardı batı ülkelerinden birinde anayasa mahkemesi başkanı konuşmayı yapsa ortalık birbirine girer haftalarca tartışılır adalet bakanından açıklama istenir yasama organının gündem maddesi iktidar zor günler yaşar medya kumanda elinde gider sivil toplum örgütleri ayağa kalkar bizde önemsenmedi ktidara yakın yayın organları haber değeri görülmedi siyasetin temel konusu yapılmadı mevzu edilmedi cümleyi gazeteci akademisyen siyasetçi söylese fırtına koparmamasını anlayabilirim söyleyen ülkenin yüksek mahkemesinin başkanı söylediği vicdanın esaret aklın vesayet kabul etmeyeceğini söylemiş söylemiş herhalde hakim savcılara söylemiş yargıtay üyelerine bilemiyorum bildiğim akp iktidarı döneminde yaklaşık savcı yargıçlar uzaktan kumanda idare edildi özel yetkili savcıydı özel yetkili hakimdi mparator dolaşıyorlardı hakimler sayesinde yargıda uzaktan kumandalı dönem kumanda elindeydi derseniz fethullahın pensilvanyanın fetöcü çetenin hatırlayın günleri insanlara fetöcü savcı hakimler vasıtasıyla tuzaklar kuruldu yüzlerce insan yere hapse atıldı hapis cezası veren hakimler değildi kumandayı taşıyan fethullahın yargı imamlarıydı savcı hakimlerin kaçtı hepsinin vicdanları esaret akılları veraset altındaydı durum söz konusu yargıda benzer düzen kuruldu kumandayı birileri kaptı vicdanlar esaret akıllar veraset altında bilemiyorum anayasa mahkemesi başkanı boş yere konuşmaz herhalde 1998 yılında 25 dönemin yargıtay başkanı mehmet uygun adli açılış töreninde konuşmada aynen demişti yargı mensupları vicdanları cüzdanları arasında kaldı dönem konuşmuştuk tartışmıştık cüzdanın ağır bastığı söylenmişti sonuç alınmadı 25 cüzdanın yerini uzaktan kumandanın aldığı ima yüksek mahkemenin başkanı bakalım adalet bakanı diyecek gündem filistin soruları geçiştirecek bakalım yargıtay başkanı cevap verecek bakalım muhalefet mesele
çan çaldı sela okuyacağız,gazetesinde yazan ayşe sucu hatırlattı eskiden ngilterede gelenek varmış sıradan vatandaş öldüğünde kilisenin çanı asil öldüğünde kralın yakını öldüğünde kral öldüğünde çalınırmış günün birinde kilisenin çanı çalınmış halk merak papaza gitmiş papaz efendi kraldan ölünce çan çaldın sormuşlar papaz kraldan tabi söze başlamış devam etmiş hak aramak sığındığı mahkeme vatandaşımızı haksız yere mahkum ölen adaletti çan adalet çaldı çan sela cuma namazlarından ölümü duyurmak sela verilir kişi öldüğünde cenazenin kaldırılacağı camiden sela verilir mahalleye duyurulur toplumu ilgilendiren kayıplar olduğunda camilerde sela verilir şubat ayında 50 kişiyi kaybettiğimiz depremden yatsı namazına yarım saat kala 90 binden fazla camide sela okundu başta can atalay davasına bakıyorum adalet can çekişiyor anayasa mahkemesi kararları tanınmıyor ağır ceza mahkemesi başkanı karar almamak adliyeye gitmiyor gerekçeli karar bahane arıyor anayasa mahkemesi başkanı zühtü arslanın geçen hafta dile getirdiği uzaktan kumandalı yargı yargıç sözlerini hatırlatıyor bekliyoruz dilerim adalet kiliselerde çanlar çalınmaz camilerde yatsı namazından sela verilmez
sorun 50 sorun tek adam yönetimi,cumhurbaşkanlığı hükümet sistemi adı verilen sisteme geçeli 2017 referandumuyla ülkenin tek kişi yönetilmesini ysknın hilesiyle demeyeyim kuralları esnetmesiyle kuralsızlığa prim açmasıyla diyeyim kabul ettik 2018de rejimin cumhurbaşkanı zamanda tek kişilik hükümeti erdoğanı seçtik 2023ün mayıs ayında seçtik 2028 yılına görevde almanya dönüşü uçakta maiyetindeki kişilerin sorularını yanıtlarken cumhurbaşkanının 50 seçilmesinin söylemiş oyu alan seçilsin demiş anlaşılan anayasa değişliği istemesinin asıl nedeni mevcut anayasanın satır aralarında darbeci ruhu dolaşıyor demesi gerekçe göstermesi lafügüzaf 2010 2017 referandumlarında ana amacı perdelemek diyebiliriz ucube rejimi bahçeliyle birlikte getiren erdoğan 50 1in ateşli savunusuydu türkiyenin çimentosu sunmuştu değişti kurduğu rejimden şikayet ederken eli cebinde belli demiş valla haklı mhp hizbullahın siyasi kanadı hüda par ittifakta ecevitin kurduğu dsp yeniden refah partisi bbp omuz omuza erdoğan haklı eli cebinde belli sebebi 50 ülkeyi tek adamın dudağı arasına bırakmak 2018 yılında seçilen erdoğan faizleri aşağıya indirerek enflasyonu indireceğine inanıyordu avrupanın abdnin rusyanın söylüyordu faizi indirtti 2023 yılında seçilen erdoğan enflasyonu indirmek faizi 35e çıkarttı hafta 40ı görebiliriz erdoğan halk erdoğana oy verdi sorun erdoğanın fikir değiştirmesi sorun dün katil ilan suudi prensine kardeşim sarılması sorun darbeci bağırdığı mısır devlet başkanını kucaklaması sorun ülkenin kurum kuruluşlarıyla tek adama bağlanması tek adamı meclis denetleyemiyor tek adama yasama organı soru soramıyor tek adam süper yetkili sorumsuz tek adam varlık fonu yönetim kurulu başkanlığına atayarak kamu bankalarına teknoloji iletişim şirketlerine enerji kuruluşlarına hükmediyor tek adam hakimler savcılar kurulunu seçiyor bi parantez açarak bilgi vereyim hsknın 13 üyesi cumhurbaşkanının atadığı bürokrat adalet bakanı yardımcısı doğal üye cumhurbaşkanı üye atıyor kalan üyeyi meclis seçiyor meclis çoğunluğu elinde akpnin hadi cumhur ttifakının diyelim lideri erdoğan meclis istediği isimleri seçiyor hsknın üyelerini tek kişi belirliyor tek adamın kurduğu hsk yargıtay üyelerini belirliyor tek adam partisinin milletvekillerini saptıyor tek adam tbmm başkanının olacağına karar veriyor tek adam büyükelçileri valileri kaymakamları emniyet müdürlerini rektörleri atıyor uzatmayayım rejimin sakatlığı 2018 yılından türkiye patinaj yapıyorsa paramız değer kaybediyorsa bizler geçen fakirleşiyorsak sebebi rejim 50 yetkiler verdiğiniz kişiyi 50 80 seçseniz sonuç değişmez hele oy alan cumhurbaşkanı dersek anayasayı değiştirip mesela 30 oy alan 25 oy alan ülkeye istediği yönetsin sorumsuz hesap sorulmasın dersek tek kelime yanarız yanıyoruz kavruluruz diyeyim
bakan baklayı ağzından çıkardı,yüksek mahkemenin anlaşamadığı birbirine düştüğü havasını yaymaya çalışıyorlar kriz varmış pompalıyorlar kriz anayasayı sayma krizi ağır ceza mahkemesi anayasayı saydı yargıtay anayasayı hükmünde ilan cumhurbaşkanı hakemim yüksek yargının üzerinde konumlandırmaya çalıştı zamanda yargıtaya destek çıktı yargıtayın şoke kararına şaşıran akplileri yapmakla suçladı sarayın hukukçusu fırsat fırsat milli yargı projesini ortaya attı tbmm başkanı sessiz kalarak yargıtaya zımnen destek verdi yargıtayın fırçasını sineye çekti adalet bakanı çözüm anayasa aym yasasında değişiklik baklayı ağzından çıkardı yaratılmak istenen suni krizin nedeni bakanın gerekçesi anayasa mahkemesinin önünde 130 dosya olmuş 15 kişinin bakması imkansızmış anayasa mahkemesi dosyayı kabul etmiyor komisyonlar inceliyor aym kanununun 45 47 maddesine uygunsa kabul değilse reddediyor kabul edilenler mahkeme heyetinin önüne 130 dosya kabul edilmiş sırada bekliyorsa vay yargının haline aslıda sorun düzeltilmesi gereken yargıyı siyasallaştırırsan istediğin doğrultuda karar vermeyeceği belli hakimleri görevden alırsan mahkeme heyetini dağıtırsan sarayın isteği doğrultusunda karar verecek hakimleri getirirsen olacağı budur fethullahçı çetenin yargıyı ele geçirdiği anayasa değişikliği yapılırken iktidar mensupları yargının bağımsız yetmez tarafsız olmalı bağırıyordu milli yargı diyorlar tarafsız olmayacak bağımsız tarafsız bağımsız meslekten atılıyor uzak diyarlara sürülüyor stanbuldaysa mesela samsuna diyeceksiniz anladık işin sonu olacak belli anayasa iktidarın onayıyla yargıtay askıya alındı ktidar anayasa zemin hazırlamak krizin derinleşmesini bekleyecek isteyecek şimdilik mümkün görünmüyor cumhur ttifakının anayasayı değiştirecek referanduma götürecek sayısal çoğunluğu anayasa mahkemesi kuruluşu yargılama usulleri kanununu değiştirme güçleri yapacakları budur bireysel başvuru hakkını kısıtlayacaklar zorlaştıracaklar hak ihlallerini tazminatla sınırlayacaklar yaparken aymnin yetkilerini doğrarlar bilinmiyor bakla ağızlardan çıkmadı reform millete yutturmaya çalışacaklar 2010da yargı reformunu gördük yargı reformu sayesinde fetöcü çete devletin hücrelerine girdi adalet bakanı anayasa değişikliğine atıfla demiş 1982 model kamyona 2010 model tırın dorsesin taktık hadi çek kamyon dedik olmuyor gitmiyor 2017 anayasa değişikliğiyle jet motoru takılmıştı motor hava motora su kaçtı
mamlar atatürk çin el fatiha diyecek,önceye götüreyim 2017 yılının 10 kasım cuma gününe tarihte gazetesinde yazıyordum köşemde satırları kaleme almıştım atatürke fatihayı gördüler cuma günü atamızı andık saat dokuzu gece saygı duruşundaydık kimimiz anıtkabire gitti kimimiz dolmabahçeye koştu mekân doldu taştı safta omuz omuza yürüdük öğlen birlikte cuma namazına gittik cumada yeniden araya geldik omuz omuzaydık zannettim imam vaazında atatürkü anlatacak zannettim imam vaazında cumhuriyetin kazanımlarına değinecek zannettim imam vaazının sonunda ülkenin kurucusu fatiha okuyacak okutacak adını anmadı dedim herhalde hutbede ele alınacak hutbe imamların inisiyatifinde diyanet başkanlığı hazırlıyor müftüler aracılığıyla imamlara dağıtılıyor camiden ses çıkmıyor camilerde hutbede metin okunuyor mam hutbede atatürkün adını anmadı an içim acıdı diyanet atatürkü saymıştı hutbede konuya değinen konuda hutbe hazırlayan subliminal mesajlar veren diyanet şleri atatürkün ölüm dönümünü görmezden geldi ruhuna fatiha okumayı gördü nsan üzülüyor nsan kabullenemiyor diyanetin camilerde görev yapan imamların varlık nedeni atatürkün kurduğu diyanet şleri başkanlığı rejiminin ürünü mamlar ülkenin memurları vergilerimizle maaşlarını alıp hizmet veriyorlar atatürkün adını ağızlarına almıyorlar ülkenin kurucusuna saygı göstermiyorlar yazık cuma günü cumhurbaşkanından sokaktaki adama gündemi atatürktü cumhurbaşkanından ilkokul öğrencisine milyonlar atatürkü andı ülkenin kurucusuna şükranlarını sundu diyanet şleri başkanlığı hariç mamlar hariç camilerde atatürkün adı anılmadı yazık yazık diyanet şleri başkanının cevabını merak ediyorum atatürkün adını camilerde anmamasını hutbede yer vermemesini ruhuna fatiha okutmamasını bakalım izah sessiz kalıp üstüne yatacak kuvvetle muhtemel muhalefete görev düşüyor meseleyi meclise taşımalı gündem yapmalı yazının üzerinden geçti değişen 10 kasım günlerden cuma yazdıklarım aynen tekrarlanacak maalesef muhalefet chp sorun görmedi diyanet atatürkü camilere sokmama mamlara adını andırmama kararını sürdürüyor kuşkusuz iktidarın desteğiyle kuşkusuz akp mhp ortaklığının onayıyla cumhuriyetin 100 yılında atatürkün adını ağzına almayan iktidar iktidarın propaganda makinası çalışan diyanetin bugünkü cuma hutbesinde atatürke yer vermesini beklemiyorum türkiye muhafazakarlaştırıldı diyanet taliban zihniyetine yakınlaştı tarikatlar görünür toplumsal hayata müdahale güce tarikatlara imkan sağlandı siyasi iktidar destekledi adım eminim 89 817 camide yapan imamlar vefatının 85inci yılında ülkenin kurucusuna fatihayı görecektir
siyasi körlük hak etmediği sonu hazırladı,notu düşerek yazıya başlayayım kılıçdaroğlu chp genel başkanlığından gitmemeliydi kılıçdaroğlunun siyasi hayatı bulmamalıydı üzüldüm çim acıdı yapılacak yoktu sonu hazırladı siyasi körlük lideri hale getirebiliyor demek hadi değişim talebinin gücünü anlayamadı hadi sokağın seçmenin sesini duyamadı diyelim hadi genel merkez oligarşisi yanıltı diyelim kurultayda turda çıkan sonucu görmedi değerlendiremedi delegenin mesajını anlayamadı özgür özelin turda maçı aldığı belliydi kinci turda fark olacağı açıktı lk turun sonunda özel el ele platforma çıkıp tebrik etseydi çekiliyorum delegelerin ikinci turda özele oy vermesini istiyorum kurultaydan güçlü çıkarız genel başkanınız özgür özeldir deseydi olurdu salon yıkılırdı salon alkıştan inlerdi salon gözyaşlarına boğulurdu salon şarkılarla türkülerle alkışlarla sloganlarla evine uğurlardı şık olurdu kılıçdaroğlu ikinci turu zorlamayı tercih kinci turda yeterli oyu alabileceğini düşündü kurmayları ikna lk turda özelin salt çoğunluk oy eksiği diyelim ikinci turda delegelerin küçük bölümü yer değiştirdi kılıçdaroğlu seçildi chp kötü durum olamazdı şaibeli kurultay kayıtlara geçerdi durumda seçmenin küskünlüğü nefrete dönüşürdü chp lekeyi sittin sene temizleyemezdi kılıçdaroğlu tehlikeyi görmedi göremedi siyasi körlüğü hak etmediği sonu hazırladı diyeceksiniz durumu kavrasaydı toplumun nabzını tutabilseydi hayal kırıklığını kavrayabilseydi yol izlerdi kendin duruma düşürmezdi maalesef 13 yıllık emeğini heba dönem geride kaldı arkaya bakarak konuları tartışmanın anlamı siyaset bilimi uğraşanlar ileride şubat kasım arasında yaşanan 10 aylık süreçte liderin çöktüğünü çöktüğünü inceleyecektir ciddi makaleler yazılacağını düşünüyorum kılıçdaroğluna şubat ayının başında kesin cumhurbaşkanı olacak deniliyordu kasım ayında siyaseten emekli evine döndü başlı başına tez konusu geçmişi bırakalım önümüze bakalım dedik seçimden erdoğan kalır gider soruyorlardı seçimden kılıçdaroğlu kalacak sormaya başladılar dün özel muhalefeti toparlar sormaya başladılar dikkatinizi çekerim chpyi muhalefeti toparlar diyorlar anladım beklenti yüksek chp sınırlı genç dinamik sempatik kültürlü deneyimli genel başkanın heyecan dalgası yarattığı ortada küskün seçmenin yumuşayacağı sandığa gitmem diyenlerin özele kredi açacağı oyuna ambargo koyan seçmenin ambargoyu kaldıracağı muhakkak kurultayda esen rüzgar mart ayındaki yerel seçimlerde sandığa yansıyacaktır
türkiyede hilafet gazzeyi kurtarır,srailin insanlık dışı saldırılarına tepkiler dalga dalga büyüyor srail dün bölgedeki ülkelerden türkiye dahil büyükelçilerini güvenlik nedeniyle çekti çocukların bebeklerin öldürülmesi öfke selini artırıyor kabartıyor stanbulda önceki akşam protesto eylemi srail konsolosluğunun önünde toplanan insanlar hilafet sloganları attılar çözüm hilafet türkiye din devleti devlet başkanı halife diyorlar hilafet bağırmalarının anlamı an hilafet düzenine geçtiğimizi din devleti kurduğumuzu düşünün slam alemini yüceltir gazzeyi kurtarır arap dünyasına barışı getirir önemlisi arap dünyası mısır bae katar kuveyt yemen sudan suudi arabistan irak bangladeş pakistan libya sudan fas somali vd kabul eder halifenin sözünü kanun kabul derler etmezler binlerce kişi hilafet stanbulun göbeğinde bağırdı gerçi sorsan kahir ekseriyeti istediğini bilmiyordur akıllarınca şeriat düzeni istiyorlar inanın şeriatın bilmiyorlar eski tbmm başkanı arınç milletimiz konuda cahil noktayı koydu tarikat şeyhleri cemaat liderleri cahil imamlar bilgisiz hacı hoca takımı insanları kaldırıyor nsanların kafasını allak bullak cennet vaadiyle aldatıyorlar taliban sevdalısı diyanet şleri başkanının tarikatların altın çağ yaşadığı merdiven dini yapıların yaygınlaştığı yaşındaki çocukların kuran eğitimi adı altında beyinlerinin yıkandığı ölümün kutsandığı şehitlik mertebesinin siyasetçiler dağıtıldığı dini siyasi amaçla hoyratça kullanıldığı dönemde hilafet sloganlarına grubun talebi gazzede yaşananlara duygusal tepki bakamayız ülkemizde resmi rakamlara gayri resmi rakamlara 10 mülteci çoğunun bilmiyoruz kayıtları kaçak yollarla gelmişler üstüne üstlük hatırı sayılır kısmı eline silah almış savaşmış üstüne üstlük kısmı cihatçı siyasal slama yürükten bağlı üstüne üstlük kısmı genç önlerinde hayat planı kandırılmaya açık üstüne üstlük kısmı ölümün kurtuluş olduğuna cennete gideceklerine huzur bulacaklarına inanıyor ülkemizde işi d türü uyuyan hücrenin bilmiyoruz bol miktarda silah biliyoruz yerlisi mültecisi olanı ortadoğuda srail katliamının dozu artarsa çalkantı yaşayacak siyasal slamcıların bayrak açacağı ülkelerin başında türkiye slam dünyasının tek laik demokratik cumhuriyeti siyasetçiler duygusal tepkileri kullanan radikal akımlar üzerinden oy devşirmeye çalışıyor eski başbakan davutoğlu tehlikeli yolculuğu teşvik ettiklerinin farkındalar bilmiyorum bilerek bilmeyerek teşvik ediyorlar dilerim teşvik kampanyasına camilerimiz imamlarımız katılmaz hilafet gazzeyi kurtarır türk ekonomisini düzeltir türkiyeyi güçlü devlet yapar
türkiyeye döndüğümü anladım,12 gündür rotterdamdaydım uçak piste tekerleklerini koydu sağa sola bakar yola bakar trafiğe bakar hava durumuna bakar gazeteciyiz bismillah haberlere baktık aaa ayşenur arslan savcıya ifade veriyor nedenmiş terörü övmekten şaka diyemedim an türkiyeye döndüğümü anladım açtım tv haberlerini alt yazı fıldır fıldır dönüyor aylık enflasyon 75 yıllık 62 baskılanmış tüi k rakamıyla meyvede yıllık artış 199 31 olmuş 200 antalya hal fiyatlarıyla avrupada euro bölgesinde aylık yıllık aylık türkiyeye döndüğümü anladım sağa sola telefon bi arkadaşım şukur lafa girdi temmuz ağustos aylarında dokuzun üzerindeydi şükredelim avazımız çıktığı bağıralım bilemedim muhalefet partilerinden tık tümünün ölü toprağı serilmiş yunanistanda fransada belçikada talyada tepkisizlikten türkiyeye döndüğümü anladım merdan yanardağ 100 hakim karşısına çıktı ay ceza verdiler zledim destek olanlar cezayı unutmuş tahliye seviniyor hale geldik getirildik suçsuz yere ay ceza türkiyeye döndüğümü anladım suçsuz yere ceza almasına yanardağ tahliye sevinenler haksız beterin beteri gezi davasını düşünün kanıtsız belgesiz insanlar hapiste çürütülmeye mahkum edildi can atalay tayfun kahraman çiğdem mater mine özerden 18 hapis cezası verilmiş osman kavalaya ağırlaştırılmış müebbet hükümeti devirmeye teşebbüs etmişler neyle davadan beraat etmişlerdi değişti yargı değişti galiba türkiyeye döndüğümü anladım smail saymaz yazmış gezi davasında beraat hakimleri sürüm sürüm etmişler okuyunca türkiyeye döndüğümü anladım bilgisayarın başına geçip günlük yazılara başlayayım derken ekran yanıp sönüyor dakika nedir halk tvye ceza rtük savcı hakim koymuş ayşenurun troller makaslanarak itibarsızlaşma kampanyasını ciddiye alarak ceza yağdırmış program durdurma ilan gelirinden para cezası diyecektim türkiyede döndüğümü anladım türkiyede olduğumu hatırladım yazı türkiyeye dönüş yazısı kolları sıvadık yazı maratonuna başladık haydi hayırlısı bakalım
