Başlık,Metin
si yaset psi koloji bozdu,şim 30 yıldır sürekli siyaset yazıyor siyaset konuşuyor siyaset dinliyorum psikolojim siyasal sosyal ilişkilerim bozuldu dostlarımın sayısı düşmanlarımın sayısından kat kat fazlayken htimaldir anda eski dostlar kendileri düşünmediğim düşman kabul siyaseti takip etmek ülkemizdeki dünyadaki gelişmeler hakkında bilgi sahibi olmamı sağlıyor kabul dünyevi sorunların nedenleri çözümlerini iyi anlıyor analitik düşünme eleştirel bakış açım gelişiyor kabul siyasetle ilgilenerek toplumsal meselelerde duyarlıyım çözüm yolları arıyorum perdenin yüzü şi mdi huzurlu mutluyuz videolarımı enseyi karartmayın umudunuzu kaybetmeyin bitiriyorsam siyasi tartışmaların yoğunluğu belirsizliklerle dolu gündem sürekli endişe hali bırakıyor stres kaygı tükenmişlik yaratıyordu karamsarlık gelecekle endişelerimi artırıyor siyasi görüşlere sahip kişilerle çatışmaya girmek zorunda kalıyordum durum ilişkilerimde uzaklaşma kopmalara yol açıyor uyku düzenimden günlük işleyişe alanda olumsuz etkiler yaratıyor psikolojik baskı yorgunluğa sebep oluyordu nedenledir zamanlarda siyasete dengeli yaklaşıyorum ara sıra siyaset dışındaki konularla ilgileniyorum zihinsel dengemi korumama yardımcı sanat tabiata ayırıyor bireysel sağlığımı koruyorum bertrand russelın harika felsefesiyle bitireyim dünyada mutlu dediğimiz insanların göze çarpan özellikleri kendilerinde yaşama zevki olmasıdır sevgilim huzurlu mutluyuz sayaç takilmiş hüsmen aradı kar yağdığında tezek yakmak istediğini pahalı bulduğu almadığını söyledi geçen yağan karda mecbur kalmış tezek almaya gitmiş hafta pahalı bulduğu tezek fiyatı meğer ucuzmuş tezek satıcısına durduk yerde zam be sormuş maliye ineklerimin kıçına sayaç taktı be üsmen aga cevabını almış
hadi oradan edepsiz,galip takımın oyuncuları maç bittikten sahada formalarının üstlerini çıkarıp seyirciye üçlü çektiriyor hakem sahaya dönüyor formalarının üstünü çıkaran futbolculara sarı kart gösteriyor futbolcular itiraz edince sarı takiben kırmızı kart ordudan ihraç edilen teğmene aynen tören bitmiş teğmenlerin mezun olmanın mezuniyeti devletin kurucusu mustafa kemale borçlu olmanın bilinci heyecanıyla mustafa kemalin askerleriyiz slogan atıyor kılıç çatıyor görüntüler iktidarın gazetecilerine servis yaygara başlıyor mustafa kemal düşmanları kovun ordudan adet çırpınıyorlar teğmenler ihraç teğmenler anıtkabirde atatürkün huzuruna çıkıyor saygılarını sunuyorlar hergelenin amca erdoğanı mustafa kemale şikâyet ettiler çocuksu şımarıklığıyla aklı sıra teğmenleri okurlarına şikâyet hadi oradan edepsiz hadi hadi kararli israrlilar bilim insanı galileo dünyanın döndüğünü söylediği vatikan yargılanmış ölüme mahkûm edilmişti dünyanın dönmediğini açıklaması şartıyla idam edilmekten kurtulacağı sevenleri baskılanınca dünyanın dönmediğini söylemek zorunda kalmıştı ölmeden önceki sözleri dünya dönüyor olmuştu teğmenleri neyle suçlarsan suçla ey ahmet şerefli teğmenler mustafa kemalin askerleri hayatlarına devam etmekte kararlı ısrarlılar teğmenler mustafa kemalin askeri günün sorusu ahmet hakana soruyorum mustafa kemalin askerleriyiz sloganı atan teğmenlerin onurlu duruşları nedeniyle tskdan ihraç edilmeleri türkiyenin enflasyon liginde dünya altıncısı olmasını engelleyebildi sorum şimdilik aradaki fark gelişmiş ülkelerde gazeteciler muktedirlerin yolsuzluk haberleri içeren dosyalarını yayımladıkları tutuklanır gelişmiş ülkelerde gazeteciler politikacıların yolsuzluk haberlerini yayınlayan gazetecilere saldırarak servetlerine servet katar
foseptiğe düşen padişah,erdoğan suriyenin geçici devlet başkanı el şarayı ankarada kabul yanınızdayız mesajı verdi başkanın açıklamaları erdoğanın eski dava arkadaşlarından dinlediğim kıssayı hatırlattı sizlerle paylaşmak istedim tebdili kıyafet tek başına gezintiye çıkan padişah saraya uzak mahalleden geçerken fukara evinin foseptik çukuruna düşmüş evin sahibi karı koca padişahın bağırması dışarı fırlayıp padişahı çukurdan çıkarmış güzel yıkayıp pakladıktan fukara adamın iç çamaşırlarını eski püskü mintanlarından birini yamalı pantolonunu giydirmişler süre karnını doyurup yanlarında kalabileceğini bildirmişler padişah evine gitmek istediğini söyleyince fukara karı kocayı yanına alıp birlikte saraya yürümüşler saraya gelindiğinde askerlere ezberletilen parolayı söylemiş padişah kapılar açılmış padişah karı kocaya dönüp evim burası sarayda benimle yaşayacaksınız demiş karı koca sevinmişler şaşırmışlar sarayda padişahın çalışma masasının yerden geçerlerken padişah adama dönmüş ilerideki merdivenleri işaret etmiş efendi demiş sabah erkenden kalkıp merdivenin başında hazır ol vaziyette karşılayacaksın adam ellerini göbeğinin üzerinde buluşturup başını öne eğmiş emriniz sultanım süre padişah sabah kalkıp çalışma masasına gelişinde foseptikten çıkarıp güzel yıkayan karnını doyuran fukarayı görmüş sabah fukara sabahki yerinde yokmuş veziriazam merakla fukaraya sormuş padişah cevap vermiş görüşümde b k çukurundaki halimi hatırlıyordum kellesini vurdurdum eski yakın çevresi der reis erdoğan ikbale ulaştıktan fukaralık zamanlarında yanında duran madden manen destek veren siyaset arkadaşlarının hepsini siyaseten gördüğünde yoksulluk günlerini acizliğini hatırlıyordu erdoğana tavsiye önümüzdeki aylara dikkat etsin gözü açılan eski dost gerçek gücü elinden almak harekete geçebilir adalet bakanı yılmaz tunçtan alıntı kastetmiş insan huysuzsa idare edin cahilse akıl verin sinirliyse sabredin nankörse yol verin gitsin huysuz insan düzelebilir cahil insan akıllanabilir sinirli insan sakinleşebilir nankör insan değişmez
toplumsal çürüme stanbul,ekonomide kötü para iyi parayı kovar ifadesiyle bilinen gresham yasası toplumsal bağlamda geçerlidir toplumda kötü davranışlar ödüllendirilir yaygın hale gelirse davranışlar dürüst insanlar geri plâna itilir olgu toplumsal çürümenin belirgin semptomlarından biridir nsanî gelişmişliğini kalkınmasını gerçekleştirmiş insanların çoğunluğu oluşturduğu ülkelerde dürüstlük empati adalet değerler ayakta kalır gelişmiş sayıca fazla kötü insanlardan oluşan ülkelerde hukukun üstünlüğü ilkesi zayıflar güçlüler dokunulmazlık kazanırken zayıflar ezilir durum insanların adalet duygusunun yara almasına kötü insanların güç kazanmasına bireylerin kurumların etik değerlerden sapmasına toplumsal çürümeye zemin hazırlar kişisel çıkarlar toplumun genel iyiliğinin önüne konulur kötü insanların etkisi arttıkça iyi insanlar susturulur toplumdan dışlanır haksiz rekabet eğitimsizlik bilinç eksikliği kötü insanların manipülasyonuna açık toplum yaratır yolsuzluk hile liyakatsizlik unsurlar toplumsal çöküşü hızlandırır nsanlar gerçekleri sorgulamadan kabullenir kötü niyetli liderlerin arkasından sürüklenir yilik adalet dürüstlük erdemler küçümsenir değersizleştirilir nsanlar başkalarına güvenmekte zorlanır sosyal bağlar zayıflar niyetli yetenekli insanlar kötü niyetli kişiler yarışma dışı bırakılır durumlarda iyi insanlar genellikle seslerini yükseltmekten çekinirler otoriter rejimlerde baskıcı topluluklarda görüşler cezalandırılır dayanilabi li r muğlada 3000 kişinin yaşadığı hemen tamamı iyi eğitim almış hukukun üstünlüğü ilkesine özgür yarışmaya saygılı insanların arasında yaşıyoruz gündür sevgilimle stanbuldayız tevfik fikretin kocadan artakalan dul kız güzelliğinde tanımladığı kente kısacık süre yaşayınca anlıyorsunuz toplumsal çürüme giderek köye ülkenin yerleşim birimine yayılacak umutluyum enseyi karartmamakta kararlıyım dayanabileceğimi bilmiyorum
refah huzur,ülkenin kötü yönetiminden siyasi iktidar sorumlu halk dalkavukluğunu bırakalım acı gerçeği haykıralım kötü tercihleri nedeniyle iktidarları tayin seçmenler siyasi iktidar sorumludur canlarım uygar çağdaş medeniyetleri yakalamaya ant içmiş demokratik laik sosyal hukuk devleti atatürk lke nkılaplarından vazgeçmeyen seçmenlerin refah huzura kavuşmasının önündeki engel yiyi kötüyü dış güçlerde arayan seçmen genelinin kötü siyasi tercihleridir iyi kötü içimizdedir öğreni nceye arkadaş hastalık sonuçtur mutlaka sebebi vardır dediğin enflasyon sonuçtur tek sebebi yüksek faiz değildir aksine yüksek enflasyon sebep yüksek faiz sonuçtur sebep ortadan kalkmadan sonuç be arkadaş lütfen öğren dediğin faiz sebep enflasyon netice olsaydı mb gösterge faizleri düştükçe enflasyon yükselmez faizler yükseldikçe enflasyon artış oranı düşmezdi korkma be arkadaş muhalifler battık bittik satıldık işgal edileceğiz endişesiyle evham bataklığında bocalıyor ktidar sürekli dünyanın huzurlu rahat keyifli güçlü devletiyiz yalanıyla milleti uyutuyor önder mustafa kemal atatürk kurtuluş savaşını başlatmadan korkma başladığı şiiri stiklal marşı tercih etmişti 100 kakasından korkan yalandan zevk alan yalancıyı seven millet haline geldik li şti ri n toprağı bol başarılı iş insanlarımızdan shak alaton derdi gençler bilebilse yaşlılar yapabilse ey siyaset iş dünyamızda bilmediğini bilmeyen gençlerimiz yapabilecek gücü yüksek atlamaya çalışan yaşlılarımız lütfen özlü kısa sözü görebileceğiniz yere iliştirin
felaketler geçicidir,muhalif medya seçmenlerin çoğunda yüksek yoğunluklu moral bozukluğu umutsuzluk insan yaşamı mevsimler gibidir sürekli değişir zamanını bekler değişim erken gelir değişim geç kalır sözü boludaki facia hukukun temel ilkelerini yargı bağımsızlığını felç gözaltı tutuklamalara getireceğim ülkenin bulunduğu iktisadî hukukî felâket günleri yüzünden lütfen ensenizi karartmayın güzel günler felâketler geçicidir zamanı geldiğinde geçer gider gitmekte gecikir önünde sonunda gider güçlü olun pes etmeyi n süreçte yaşanan acılar deneyimlerin bıraktığı kalıcı izler gelecekte yaşayacağınız felâketler tedbirli olmanıza eski acı günlere benzer zor süreci yaşasanız hafif atlatmanıza yardımcı canlarım kere bireysel toplumsal şerler doğurur muhtemel tehlikelerden korur tehlike tedbir almaya yöneltir atalarımız demişti hatırlıyor musunuz kurt kışı geçirir yediği ayazı unutmaz ekonomi biliminin hukukun katledildiği kara kış geçecek yaşadığımız şerden hayırlar doğacak demokrasi hukukun üstünlüğü ilkesi yargı bağımsızlığı çiçekleri açacak yurdumuzun yanında yeter güçlü olun pes etmeyin tez zeval bulmak türk toplumu hayatının döneminde kurtuluş savaşı sürecinde yıldır yaşadığı felâketi iktidar döneminde yaşamadı demişti yaşar kemal zulmün artsın tez zeval bulasın zeval demek olma ortadan kalkma sona erme günün sözü tüp gaz kuyruğunda beklemeye 37 ekran tv karıncalı yayın izlemeye razıyım eski türkiyemi geri verin metin akpınar
kendiliğinden düşecek,geçtiğimiz hafta yayınlanan videolarımdan birinde dedim canlı olgunlaşmış meyve gibidir dışarıdan müdahale olmasa dalından düşer videomu izleyen ahmet özal benzetmemi dinlerken aklına kıssa fıkralarından gelmiş telefonda anlattı dün aytunçun erkin nefeste yayımlanan kulis haberini okuyunca ahmetin fıkrasını hatırladım bakın adamın birinin tenasül uzvu hastalık kapıyor kararıyor gittiği doktorlar keseceğiz çare diyorlar adam kabul etmiyor gösterdiği doktor keseceğiz çinde hekim gideceksin deyince adam adres alıp çindeki doktora gidiyor gösteriyor kesmeye başlıyor çinli hekim konuşmasına adam seviniyor sahi deyip el çırpıyor soruyor yapacağız çinli doktor yapmayacağız düşmek aytunçun kulis haberinden anlaşıldığına müdahale etmeye zamanı geldi kabine kendiliğinden düşecek dostluk eski r birbirlerini yıllarca görmemiş eski dost kafede buluşmuşlar kahveler söylenmiş sürekli uzanıyor arkadaşının önündeki kahve fincanını alıyor fırt çekip bırakıyormuş gülümsemiş görmek güzel mutlu oldum merak ettim sürekli fincanımdan içiyorsun demiş eski dost kahven kahvemden sıcaktır dostluğun eskimediği eskimeyeceği uzak kalınsa zamanki sıcaklığını koruyacağı güzel anlatılabilir shakespeare mutluyum biliyor musun kimseden beklemiyorum beklenti zarar verir hayat kısa yüzden hayatını sev mutlu ol gülümsemeyi sakın bırakma kendin yaşa konuşmadan dinle yazmadan düşün harcamadan kazan dua etmeden inan vazgeçmeden dene nefret etmeden sev ölmeden yaşa mutlu dost göl kenarında oturmuş birbirleriyle konuşmadan batımını seyrediyordu diğerine söylemeden güzel ânı paylaşabileceğim yoktur cümle gerçek dosta gerçek sevgiliye söylenebilir mutlu olun mutlu dostlarınız
ebru yaşarla yüzlerimiz gülüyor,yıllarda hasret kaldığımız uluslararası başarımızdan söz edeceğim başarımızdan diyorum başarı bireysel ebru yaşar siyam sevinç keyif ulusal canlarım sözleri bestesi ritmiyle duygusal derinliğe sahip kolay akılda kalışıyla mükemmel eser yoksun ebru yaşarın güçlü etkileyici sesi yorumu siyamın katkısıyla dünya listelerinde cardi b miley cyrus starları geride bıraktı 10 ayda yaklaşık 200 kere görüntülenen eserin söz bestesi siyam esad fidan ramazan kızılpınara ait şarkıyı dinleyenler acı veren kaybın ardından yaşanan derin özlem hayal kırıklığının duygusal sitem öfke dille anlatıldığını hatırlayacaklardır müzik ritim öylesine uyumlu öylesine güçlü defayla yetinmiyor defalarca dinlemek istiyor kolayca akılda kalan melodiyi içinizden yüksek sesle söylemeye başlıyorsunuz göreceksiniz sadeliği plâna alan dinleyiciyi sözlere duygulara odaklayan etkileyici melodi uzun yıllar dillerde dolaşarak klasikleşecek sözümün özü canlarım uluslararası başarıya ulaşarak müziksever yurttaşlarımızı mest ebru yaşarı onunla düeti yapan siyamı tebrik ediyorum ruhun gidasi canlarım lise üniversite yıllarımda profesyonel dans orkestrası solistliği yaptım müzisyen değilim sevgilimle nişanlandıktan 1975 sahneyi bıraktım zamanlarda sık olmamakla birlikte pazar günleri karaoke şarkılar söylüyorum yoksun fırsatta youtube kanalımda 360 takipçimle paylaşmayı düşündüğüm harika eser ebru yaşar siyam ikilisinin verdiği tadın yanına yaklaşamayacağım şarkı söylemeyi acayip seviyorum unutmayın bizler profesyonel değiliz kimseyle yarışmıyoruz kimseden çekinmeyin evinizde sık sık yüksek sesle şarkı söyleyin söylediğiniz şarkının ciğerlerinizi güçlendirdiğini süre anlayacaksınız haydi bakalım beraber söyleyelim yoksun kalbi yaksam sönmez kor zalim yeterdi kere baksan sendin tek hayalim
nsan olma hasletlerinden yoksun yaratık,amerika birleşik devletlerinde başkan andrew jacksonun 1829 1837 yılları arası başkanlığı döneminde kurulan whig partisinin kuruluş amacı jacksonun demokrat partinin ktidarın politikalarına gelmek partinin etkili senatörü taviz vermeyen politikacı devlet adamı ülkesinin çöküşünü hazırlar diyen uzlaşmacı tanınan henry clay idi konuşmasında demişti sıradan insanın kusuru zayıflıklarına sahip kimsenin siyasette taviz verme ilkesini küçümsemeye hakkı yoktur insanın ödün vermeyeceğim diyebilmesi insan olma hasletlerinden yoksun yaratık gerekir abdnin suikast sonucu öldürülen başkanlarından kennedy henry clayin ille sözünün müridi gibiydi taviz vermek birleşmiş devletleri tutan tutkaldır hükümet karşılıklı uzlaşma taviz verme fedakârlık ilkeleri kurulmuştur abd sscb arasında 1962 yılı ekim ayında yaşanan nükleer başlıklı füze krizini çözen mucize kennedy kruşçevin taviz vermekten kompleks duymayan güçlü karakterleri idi alkişliyorum melis sezenin uluslararası başarısını yanda okumuşsunuzdur sanattan koparılan millet olma endişelerinin yaşandığı süreçteyiz seküler dünyevi yaşam tarzını seçen milyonlarca yurttaşın yüreğine su serpen başarısı nedeniyle melisi alkışlıyorum sami yet şart abi sırrı süreyya önder evlatlarımıza torunlarımıza barış ülke borcumuz borçtan kaçamayız chpnin endişe itirazları verilen desteklerden anlamlı dar kesimin siyasi manevrası toplumun geleceğini ilgilendiriyor kalıcı barış sağlamak amacıyla başlatıldığına inanmak istediğim sürecin aktörleri önder samimi ısrarlı olurlarsa terörün sonu gelmiştir tavsi ederi m film netflixte yaşa adamın ölümsüzlük arayışı adıyla yayınlanıyor chris smithin yönettiği enfes yapım bryan johnsonın biyohack yöntemleriyle gençliğini canlılığını koruma çabaları süreçteki kişisel ilişkileri anlatılıyor bilimsel tıbbi arayış bireyin süreçte yaşadığı insanî zorlukları gösteriyor tavsiye ederim
kenan haklı,kenan doğulu beren saat demiş lk gördüğümde durdu 57 eylül günü mektepler açılmıştı sevgilimi günkü teneffüste görmüştüm durmuştu demek oluyormuş kürt kökenli yurttaşlarımızın geneline devlet kürt kökenli yurttaşlarımıza fena davranıyormuş terörün yıldır sürme sebebi oymuş 30 gazetecinin cumhurbaşkanı süleyman demirele sordu devlet kürtlere kötü davranıyor demirel cevap verdi türklere iyi davranıyor devlet denildiğinde sandıktan çıktığı devleti işgal etmeyi hak gören iktidarı anlayın ey kürt kökenli yurttaş türk kökenli yurttaşını kıskanma nan devlet ktidar türk kökenli yurttaşına davrandığından kötü muamele ktidar muhalefet partilerine oy verenler el ele ülkemizin abd başta ngiltere srail benzeri gelişmiş ülkelere satıldığını iddia satıcı ktidar partili seçmene muhalefet partileri muhalif partili seçmenlere iktidar partileri ülkedeki seçmen siyasetçi karşılıklı birbirlerini hain sıfatıyla damgalıyor taraf söylüyorsa vay halimize taraf yalan söylüyorsa şaşacak durum seçmenle buraya borçlarını ödeyemeyince intihar cebinden 12 tl çıkan çocuk babası yurttaş notu paylaşmış fakir çalmasını bilmediği başkalarının parasını çalarak yaşamaktansa şerefiyle ölmeyi tercih fakirdir atalarımız üzüm üzüme baka baka kararır demiş durumda hırsız olabilmek hırsıza yakın sürekli bakmak şart
devlet akli,saygıdeğer yorumcu devlet aklı görüşü devlet aklı olmadığını olmayacağını anlatırlar kendime gereken devlet aklını anlatayım kısaca sonunda bahçelinin başlattığı iç barış hamlesinde devlet aklı dilimin döndüğünce açıklayayım atatürk örneği devlet adamı tarih ekonomi hukuk uluslararası ilişkiler alanlarda bilgisi deneyimi olandır devlet adamı kriz anlarında hızlı kararlar alabilme yeteneğiyle vizyon sahibidir devlet adamı bugünü geleceği düşünür devlet adamı dürüstlük şeffaflık ahlâkî değerler temelinde hareket eder halkın sesine kulak vermeyen kişiden lider devlet adamı devlet adamı halkının ekonomik sosyal kültürel kalkınmasını plânlarken uzun vadeli stratejiler geliştirir mustafa kemal atatürkün muasır medeniyetler seviyesine ulaşma vizyonu devlet adamlığı harika örnektir sözümün özü devlet adamı halkın çıkarlarını kişisel çıkarlarına tercih eder devlet adamı toplumsal düzeni sağlamak halkın refahını yükseltmek çalışır milletin kaderini şekillendirir devlet adamı halkıyla bütünleşir halkının ihtiyaçlarını beklentilerini anlar toplumla doğrudan iletişim kurmak sorunlarını çözmek çaba göstermekle mümkündür devlet adamının adalet tarafsızlık duyguları vicdanı yücedir toplumun kesimine eşit mesafede durur hukukun üstünlüğünü şeyin üzerinde tutar bahçelinin siyasi risk alarak başlattığı kalıcı iç barış hamlesine gelince riski halkın ülkenin çıkarlarını kişisel çıkarlarına tercih devlet adamı alabilirdi bahçelinin yürüttüğü akıl riski aldığı dahası erdoğan oportünist siyasetçiyi riski almaya ikna devlet aklıdır umuyor temenni ediyorum 2025 yılı milletçe ihtiyacımız devlet adamlarına kavuştuğumuz hepinize kutlu uğurlu nefesiniz bol
yazık etmek şart,asgari ücret çalışanın yasal alabileceği düşük maaşı ifade eder asgari ücret belirlenmesinin amacı çalışanların temel ihtiyaçlarını karşılayarak insanca yaşam sürmelerini sağlamaktır barınma beslenme sağlık eğitim temel gereksinimlerin karşılanması ücret düzeyine doğrudan bağlıdır asgari ücretin belirlenmesi sürecinde ekonomik göstergeler enflasyon oranları yaşam maliyeti işverenlerin mali durumu dikkate alınır asgari ücret düşük gelirli çalışanların yaşam standardını artırarak gelir eşitsizliğini azaltabilir tüketimi teşvik eder ekonomik büyümeye katkı sağlar çalışanlar arasında memnuniyeti artırarak toplumsal huzuru destekler asgari ücret şverenlerin maliyetlerini artırabileceği düşük kârlı işletmelerde işten çıkarmalara yol açabilir kayıt dışı işçi çalıştırma yoluna gidilebilir enflasyonu tetikleyebilir sözümün özü canlarım asgari ücret belirleme çalışmaları yüksek işverene düşük emekçiye yazık halidir savaşlarin sebebi nefesin nüshasında yer alan haberin manşeti şöyleydi sanatçıların yılbaşı ücreti servet atalarımız yer bakar kıyamet kopar demişler kıyamet kopmuyor soranlara hatırlatırım binlerce kanlı savaş kıyamet değilse neydi savaşların sebebi birileri yerken diğerlerinin uzaktan bakması miydi şleri zor suriyede rejim şam sokaklarında kadın erkeklerin birlikte yürümelerini kadınların sokağa başörtüsüz çıkmalarını yasakladı din zorbalığı erken başladı seküler suriyelilerin işi zor yönettiklerini zannedenler kankaları istiyor ücret asgari verim azami ellerimiz günahta canımız cennette olmazı istiyorlar hak ler 2024 yılı başında emekliler yılı olacak denilmişti emeklilerimiz para maaşla ev kirasını elektrik su doğalgaz telefon parasını çocukların eğitim mutfak masraflarını azıcık maaştan karşılayabilme mucizesi göstererek dünyada yılın emeklisi seçilmeyi hak ettiler
acayip valla,osman gökçek 41 yaşında akp milletvekili babası melih gökçek hayatı boyunca maaş almış çocuk esirgeme kurumu genel müdürlüğü milletvekilliği ankara büyükşehir belediye başkanlığı hariç iş yapmamış ticari sınai geçmişi hayatının döneminde yıllık milyonlarca dolar gelir elde edememiş şte genç adam genç yaşında televizyon sahibi 401 metrekare inşaat alanına sahip malikâne inşa ettiriyormuş konuyu gündeme taşıyan chp milletvekilleri malikâneye değer biçmiş 600 tl keşke televizyon kanalının eksperliğini yapsaymışlar 41 kere maşallah lütfen kıskanma nolur çalış demeyin 11 yaşımdan çalışıyorum 62 yıldır sevgilimin modacı ressam stilist modelist özel butik sahibi akyakadaki 87 metrekarelik eviyle 11 yaşında yerli yapım 1300 motor otomobilinden şeyimiz osmanın serveti 41 yaşındaki marifetlerini okurken 41 kere maşallah oğlana düşündüm kendime sordum eğitim ülkenin irice sanayi şirketlerinden birinde genel müdürlük memleketin güçlü şirketlerinin yetkili satıcılığı 30 köşe yazarlığı yayımlanmış 17 kitap yayımlanmış 10 binden fazla makale memleketin tartışılan eski başbakan dışişleri bakanlarından prof dr tansu çillere danışmanlık yaptığım genç osman milyarlık olamadım bakarsin geç deği l osman marifetli osmanın parmağında marifet beceriksizim oğlum osman kıskanıyorsam gözüm çıksın servete genç yaşta ulaştın anlat öğrenelim be evlâdım bakarsın geç kalmamışımdır olmaliyiz abdli rock grubu guns n roses haziran 2025te stanbulda kadro konser verecek günlerde sevgilimle stanbulda olmayı istiyoruz
şimdiden merak ediyorum,nsanlık yıllardır sanat sanat midir toplum midir sorusunun cevabını tartışıyor aristokratlar sanatın sanat gerektiğini talyanların ünlü medici ailesini örnek vererek savunurlar mediciler finanse etmeseydi leonardo vinci michelangelo botticelli benzerleri muydu derler eşitlik özgürlük kardeşlik haykıran aydınlar sanat eşitlik özgürlük kardeşlik umurunda ekmek peşinde koşan yoksul kitleler yapılmalıdır anadolu zenginleri fukaraların satın aldıkları plâklardan izlemek ödedikleri bilet paralarından kazandıklarıyla inanılmaz zengin ekonomik sınıf atlayan brahim tatlıses solcu aydınlar eğitim fukarası eleştirilirdi haklı kızan tatlıses karşılığı vermişti urfada oxford okumadık tanrıdan dileğim brahim tatlısesin kızı gülşenden dünyaya torunu berfin karakeçelinin öğrenim görmek başvurduğu oxforda kabul berfin oxforddan mezun olduktan sanat sanat midir toplum sorulduğunda cevap verip vermeyeceğini soru kahkaha atacağını şimdiden merak ediyorum amma gari p garabeti tarif eder misin memduh dede edeyim çekirge garabet maaş alan politik bürokratın oğlu doğan büyüyen 41 yaşında tv kanalının avmnin kazanan şirketler grubunun parsel parsel araziler dairelerle 600 liralık malikânenin sahibi vergileri ödeyerek satın aldığını açıklayamayan akp milletvekili osman gökçekin mal varlığını açıklayan mansur yavaşa hırsız demesidir hale gelmi ş cemal enginyurtun eşine annesine küfreden şahsa ceza berat kararı verildi falanca devlet başkanı filanca devlet başkanıyla dondurmayı yalayarak dediği iddiasıyla muhalif yazara 20 hapis cezası veren yargının saygın milletvekilinin saygın annesine eşine küfreden berat kararı vermesi ülkede yargının hale geldiğinin somut göstergesidir memlekette iktidara dalkavukluk varmış anasını satayım küfür argo deyim
bebeklerin utanma duyguları bunlardan yüksektir,utanma öğrenilebilir duygudur belirli bilişsel olgunluk sosyal deneyim gerektirir canlarım bebekler temel duygularıyla meselâ sevinç korku öfke dünyaya gelir utanma duyguları oluşmamıştır sadede geleyim asgari ücretin sefalet ücreti belirlenmesi yasal suç dinen günah günah olsaydı günahtan kaçınacak olanlar ktidar partisi genel başkanı sekreterleri bakanlar olurdu olmalıydı demek istemem satın alma gücünün 47 eridiği ekonomide asgari ücrete 30 zam kendilerini protesto emekçilere aç gözlü diyen utanmaz siyasetçi bürokratları anlayışla karşılayın bebeklik aşamasında yandan asgari ücret yanda kıdem ihbar tazminatı emekçinin sermayenin baş belâsı kıdem ihbar tazminatı küçük ölçekteki işletmeleri emekli çalışanına sermayesinin neredeyse yarısını ödemek zorunda bırakıyor sözümün özü canlarım sistem sistem sistem sermayenin işine yarıyor görünüyorsa aksine sistem sermayenin önündeki engel ayaklarına vurulmuş birer pranga dünyanın liberal demokrat sosyalistlerinden filozof george bernard shaw paulün maaşını ödemek peteri soyan hükümet paulün desteğini arkasında hissedecektir demişti söz akıllı gerçekçi liberal sosyalistin söyleyebileceği sözdü anlayana vicdanı aklı ortak çalışana sözümün özü canlarım liberal demokrat sosyalist düşünceye dayanan ekonomi yönetimi dinleştirilmiş ideolojilerle komünizm kapitalizm sosyalizm yönetilen siyasetçi bürokrat hırsız iş adamı ortaklığında soyguna dayalı diktacı güçlü devletçi anlayıştır
sefalet ücretine layık mıyız,yüreğim yanıyor yüreğim cayır cayır yanıyor meydanlara çıkan emeklilerin sorunlarını okuyorum dinliyorum ağlayışlarını duyuyorum gözyaşlarını görüyorum gençlikleri kıt kanaat gelirle geçti dünya nimetlerini tv reklamlarında şatafatlı konaklarda çekilen dizi filmlerde izlediler izliyorlar şte muhterem emekliler asgari ücretin altında kalan sefalet ücreti adeta cezalandırılıyorlar yıllık 47 eriyen aylıklarına lira ekle maaş zammı harçlık alamıyorlar sürünsünler demokratik sosyal hukuk devletleri yurttaşlarının yaşı 60ı geçmişse emekli olmuşsa ülke ortalamasının üzerinde maaş veriyor ömür denilen yol kısaldığı geride kalan kısacık sürede çalıştıkları 45 yılın acısını çıkarabilsinler türkiyede tersi yapılıyor ömür yolu kısaldıkça emekliye sürünün maaşı veriliyor yalnızlığa yoksulluğa itiliyor şaşirir misiniz ekonomi bozuk sorumlu dış güçler dış politika felâket sorumlu dış güçler enflasyondan ücret cimriliğinden kaynaklanan hayat pahalılığı çekilmez hal aldı sorumlu dış güçler el insaf yahu hükümet uğursuz diyen ey muhalif seçmen krizden dış güçler sorumluysa tedbirsizlik yüzünden kaybettiğimiz canlarda ktidarın uğursuzluğunun rolü balıkesirdeki mühimmat fabrikasındaki patlamada kaybettiğimiz 12 işçinin ölümünün sorumluluğunu patron cenabetmiş deyip yıkarlarsa şaşırmam şaşırır mısınız
